fecha,ipc_diario,ipc,tc_a3500,tc_ccl,billetes_monedas_publico,billetes_monedas_entidades,cc_bcra,base_monetaria,cuenta_corriente,cajas_de_ahorro,plazo_fijo,m2,circulante_real,cajas_de_ahorro_real,cuenta_corriente_real,plazo_fijo_real,base_monetaria_real,m2_real,m3_real,base_monetaria_ccl,m2_ccl,m3_ccl,depositos_en_usd_total,depositos_en_usd_privado,depositos_en_usd_privado_ma_5dias,var_depositos_en_usd_privado_ma_5dias,tasa_politica_monetaria_tna,tasa_pases_pasivos_tna,tasa_pases_activos_tna,tasa_pases_bancos_tna,tasa_badlar_tna,tasa_tm20_tna,tasa_tamar_tna,tasa_call_interbank_tna,tasa_adelantos_tna,tasa_prestamos_personales_tna,tasa_plazo_fijo_tna,tasa_politica_monetaria_tem,tasa_badlar_tem,tasa_tm20_tem,tasa_tamar_tem,tasa_call_interbank_tem,tasa_pases_tem,tasa_adelantos_tem,tasa_plazo_fijo_tem,tasa_real_plazo_fijo_ex_post_tea,tasa_real_plazo_fijo_ex_post_tem,tasa_usd_plazo_fijo_ex_post_tea,tasa_usd_plazo_fijo_ex_post_tem,costo_de_oportunidad_liquidez_peos,costo_liquidez_bancaria,costo_de_oportunidad_ventanilla_de_pases,credito_documentos,credito_personales,credito_tarjetas,credito_otros,credito_total,credito_total_año_anterior,credito_documentos_real,credito_personales_real,credito_tarjetas_real,credito_otros_real,credito_total_real,var_ia_credito_pesos,var_ia_credito_pesos_ma_5dias,var_diaria_credito_ma_5dias,credito_dolares_documentos,credito_dolares_personales,credito_dolares_tarjetas,credito_dolares_otros,credito_dolares_total,credito_dolares_total_ano_anterior,var_ia_credito_dolares,var_5dias_credito_usd_ma,stock_pases,stock_pases_en_fci,lediv_lebacusd_legar_bopreal_usd,lefis
2020-07-14,1.001064859,0.020580642,71.295,113.06,1434671,213746,690535,2338952,1405300,1405300,2387089,4459017,80.09550998,68.28261306,68.28261306,115.9871021,113.6481565,216.6607361,332.6478382,20687.70564,39439.38617,60552.85689,19352,17062,17007.6,20.4,0.38,0.19,0.418,0.1389,0.285625,0.28125,0,0.1534,0.2146,0.5143,0.286755938,0.031708979,0.023476027,0.023116438,#N/A,0.012685356,0.015734885,0.017789555,0.023568981,0.050912707,0.004146827,0.215800434,0.016416854,0.1343,0.038,0.2791,527996,397919,612343,718305,2256563,1522777,25.65498226,19.33462542,29.75334813,34.9019728,109.6449286,0.040711491,0.042782617,0.154307946,4740,5,99,2126,6970,15820,-0.559418458,-0.55374806,"660,428",0,0,0
2020-07-15,1.001064859,0.020602557,71.355,113.37,1430354,217386,640602,2288342,1440610,1440610,2347059,4528960,79.97745026,69.92384395,69.92384395,113.9207608,111.0707748,219.8251382,333.745899,20184.72259,39948.48725,60651.13346,19351,17064,17021.4,13.8,0.38,0.19,0.418,0.1752,0.279375,0.273125,0,0.1551,0.2105,0.5107,0.26020572,0.031708979,0.022962329,0.02244863,#N/A,0.012826804,0.015734885,0.017446831,0.021386772,0.024339672,0.002006025,-0.171454615,-0.015551446,0.1307,0.038,0.2428,529020,398091,598477,716932,2242520,1513633,25.67739494,19.32240715,29.04867546,34.79820443,108.846682,0.040482866,0.041591104,0.178825412,4705,5,100,2124,6934,15981,-0.566109755,-0.557412489,"711,753",0,0,0
2020-07-16,1.001064859,0.020624496,71.415,113.62,1429336,216649,622742,2268727,1415655,1415655,2394358,4477295,79.80728314,68.63949514,68.63949514,116.0929212,110.0015723,217.0862734,333.1791946,19967.67294,39405.87045,60479.25541,19345,17064,17035.6,14.2,0.38,0.19,0.418,0.145,0.285,0.275,0,0.1555,0.2153,0.5047,0.288689778,0.031708979,0.023424658,0.02260274,#N/A,0.012860089,0.015734885,0.01784808,0.023727927,0.052872683,0.004302757,-0.184151576,-0.016817537,0.1247,0.038,0.273,531747,398458,599368,720787,2250360,1516726,25.78230263,19.31964776,29.06097667,34.94810232,109.1110294,0.04199123,0.040698865,0.225764546,4688,5,101,2114,6908,16015,-0.568654387,-0.560896639,"730,910",0,0,0
2020-07-17,1.001064859,0.020646458,71.475,117.86,1431723,211930,578223,2221876,1371739,1371739,2507252,4387131,79.60944086,66.43943387,66.43943387,121.4373897,107.615358,212.4883086,333.9256982,18851.8242,37223.23944,58496.37706,19396,17110,17059.8,24.2,0.38,0.19,0.418,0.1586,0.278125,0.26625,0,0.1547,0.2124,0.4968,0.283883998,0.031708979,0.022859589,0.021883562,#N/A,0.01279352,0.015734885,0.017605641,0.023332931,0.048008125,0.003915256,-0.553905649,-0.065056083,0.1168,0.038,0.2594,530892,398716,601098,716802,2247508,1515634,25.71346585,19.31159303,29.11385535,34.71791578,108.85683,0.041420453,0.040827652,0.33169808,4663,5,104,2116,6888,16059,-0.571081636,-0.564948618,"774,729",0,0,0
2020-07-20,1.001064859,0.020668444,71.655,119.2,1442763,198661,616957,2258381,1395966,1395966,2440660,4433356,79.41691262,67.54093387,67.54093387,118.086297,109.2671038,214.4987804,332.5850774,18946.14933,37192.58389,57667.91946,19327,17040,17068,8.2,0.38,0.19,0.418,0.1349,0.29,0.2875,0,0.1559,0.2117,0.5052,0.289622044,0.031708979,0.023835616,0.023630137,#N/A,0.012893375,0.015734885,0.017547129,0.023804552,0.053818745,0.004377927,-0.504558587,-0.056845824,0.1252,0.038,0.2831,532366,399289,604615,717404,2253674,1515634,25.7574302,19.3187742,29.25304895,34.71011194,109.0393653,0.044277572,0.041776722,0.149465702,4640,5,105,2112,6862,16015,-0.571526694,-0.567358186,"741,769",0,0,0
2020-07-21,1.001064859,0.020690453,71.715,118.89,1440395,199265,635174,2274834,1416022,1416022,2439590,4471704,79.24717803,68.43842475,68.43842475,117.9089708,109.9460711,216.1240275,334.0329983,19133.93894,37612.11204,58131.83615,19352,17058,17067.2,-0.8,0.38,0.19,0.418,0.1364,0.29,0.288125,0,0.1535,0.2129,0.5099,0.291497769,0.031708979,0.023835616,0.023681507,#N/A,0.012693676,0.015734885,0.017647437,0.023958721,0.055724589,0.004529171,-0.477173386,-0.052607795,0.1299,0.038,0.2816,532109,399710,612219,718363,2262401,1515634,25.71761015,19.31857186,29.58944421,34.71953975,109.345166,0.048321373,0.043298699,0.054089963,4622,5,110,2094,6831,16059,-0.574631048,-0.570400704,"755,608",0,0,0
2020-07-22,1.001064859,0.020712485,71.775,116.91,1441738,196926,643915,2282579,1437700,1437700,2410833,4514064,79.11479377,69.41224009,69.41224009,116.3951582,110.2030476,217.9392739,334.3344322,19524.24087,38611.4447,59232.71747,19301,17007,17055.8,-11.4,0.38,0.19,0.418,0.1424,0.29,0.285,0,0.1516,0.2133,0.506,0.280199114,0.031708979,0.023835616,0.023424658,#N/A,0.012535607,0.015734885,0.017680875,0.023030064,0.044292136,0.003618136,-0.617196111,-0.076901536,0.126,0.038,0.2756,533236,401857,617952,714957,2268002,1526757,25.74466527,19.40167946,29.8347587,34.51816578,109.4992692,0.043260366,0.043854199,-0.030073486,4607,5,113,2093,6818,16157,-0.578015721,-0.572781897,"748,730",0,0,0
2020-07-23,1.001064859,0.020734541,71.835,114.39,1442655,194946,644061,2281662,1434016,1434016,2416292,4505633,78.97937015,69.16072991,69.16072991,116.5346261,110.041596,217.30083,333.8354561,19946.34146,39388.34688,60511.62689,19274,16980,17039,-16.8,0.38,0.19,0.418,0.1446,0.280625,0.273125,0,0.151,0.2213,0.5074,0.283721822,0.031708979,0.023065068,0.02244863,#N/A,0.012485696,0.015734885,0.018349856,0.023319602,0.047844325,0.00390218,-0.294532768,-0.028655981,0.1274,0.038,0.2734,535752,402355,624809,711840,2274756,1537815,25.8386234,19.40505928,30.13372689,34.33111903,109.7085286,0.03884301,0.043224555,-0.241001516,4587,5,113,2090,6795,16151,-0.579283017,-0.574907623,"733,423",0,0,0
2020-07-24,1.001064859,0.020756621,71.895,117.48,1443312,196138,623505,2262955,1400113,1400113,2481632,4439676,78.98443771,67.45380343,67.45380343,119.5585764,109.0232872,213.8920446,333.450621,19262.47021,37790.90909,58914.77698,19272,16959,17008.8,-30.2,0.38,0.19,0.418,0.139,0.284375,0.276875,0,0.1511,0.2106,0.504,0.278497467,0.031708979,0.023373288,0.022756849,#N/A,0.012494014,0.015734885,0.017455189,0.022890203,0.042580206,0.003480928,-0.520362107,-0.059390291,0.124,0.038,0.279,538458,402665,632285,704878,2278286,1530340,25.94150621,19.39935259,30.46184708,33.95918905,109.7618949,0.045537242,0.044047913,-0.443959076,4568,5,115,2089,6777,16174,-0.580994188,-0.576890133,"751,515",0,0,0
2020-07-27,1.001064859,0.020778723,72.075,117.98,1451436,190840,618546,2260822,1419717,1419717,2443938,4481710,79.03642437,68.32551611,68.32551611,117.6173316,108.8046632,215.6874566,333.3047882,19162.7564,37987.0317,58701.88167,19255,16942,16989.2,-19.6,0.38,0.19,0.418,0.1168,0.28375,0.2775,0,0.1575,0.2121,0.5033,0.282761604,0.031708979,0.023321918,0.022808219,#N/A,0.013026529,0.015734885,0.017580564,0.02324068,0.046874975,0.003824755,-0.631347252,-0.079794574,0.1233,0.038,0.3012,539679,403487,639620,703571,2286357,1530340,25.97267358,19.41827668,30.78244933,33.86016488,110.0335645,0.049241136,0.045040626,-0.537625759,4551,5,110,2088,6754,16151,-0.581821559,-0.578949107,"752,400",0,0,0
2020-07-28,1.001064859,0.02080085,72.135,118.48,1449996,193705,637501,2281202,1411720,1411720,2489995,4467141,79.02085805,67.868381,67.868381,119.7064073,109.6686924,214.75762,334.4640274,19253.89939,37703.75591,58719.91897,19282,16962,16970,-19.2,0.38,0.19,0.418,0.1141,0.265625,0.25375,0,0.1556,0.2172,0.5027,0.274160166,0.031708979,0.021832192,0.020856164,#N/A,0.01286841,0.015734885,0.01800695,0.022533712,0.038228321,0.003131202,-0.667883138,-0.087763223,0.1227,0.038,0.3039,540221,403825,654926,701601,2300573,1530340,25.97110238,19.41387028,31.48554054,33.72943925,110.5999525,0.055765057,0.046529362,-0.699159249,4547,5,116,2086,6754,16174,-0.582416224,-0.580506142,"781,851",0,0,0
2020-07-29,1.001064859,0.020823,72.195,118.26,1451387,194906,645073,2291366,1453575,1453575,2464282,4553443,79.0612792,69.8062246,69.8062246,118.344236,110.040149,218.6737284,337.0179644,19375.66379,38503.66142,59341.49332,19245,16936,16955.8,-14.2,0.38,0.19,0.418,0.1269,0.28125,0.270625,0,0.1561,0.2089,0.4995,0.286059939,0.031708979,0.023116438,0.022243151,#N/A,0.012910018,0.015734885,0.017313116,0.023511776,0.050208121,0.004090707,-0.714920306,-0.099299252,0.1195,0.038,0.2911,543048,403956,665806,697317,2310127,1537919,26.07923957,19.39951036,31.9745477,33.4878263,110.9411239,0.054925011,0.048862291,-0.849219413,4526,5,120,2084,6735,16211,-0.584541361,-0.58181127,"825,645",0,0,0
2020-07-30,1.001064859,0.020845173,72.255,121.41,1453376,198718,733952,2386046,1434754,1434754,2534901,4521602,79.25546947,68.829075,68.829075,121.6061367,114.4651551,216.9136195,338.5197562,19652.79631,37242.41825,58121.26678,19232,16921,16944,-11.8,0.38,0.19,0.418,0.1118,0.28625,0.279375,0,0.1569,0.2147,0.5012,0.288910201,0.031708979,0.023527397,0.022962329,#N/A,0.012976594,0.015734885,0.017797916,0.023746044,0.053096297,0.00432053,-0.789784755,-0.121877003,0.1212,0.038,0.3062,549326,403373,674380,699658,2326737,1544432,26.35267123,19.35090648,32.35185377,33.56450859,111.6199401,0.058029313,0.052699552,-0.879144842,4478,5,119,2066,6668,16263,-0.589989547,-0.583952576,"744,790",0,0,0
2020-07-31,1.001064859,0.020867371,72.315,124.1,1455248,201035,772617,2428900,1356840,1356840,2713263,4369963,79.37190735,65.02208787,65.02208787,130.0241924,116.3970322,209.4160831,339.4402755,19572.11926,35213.23932,57076.76068,19296,17004,16953,9,0.38,0.19,0.418,0.1483,0.275625,0.26625,0,0.1659,0.2096,0.4938,0.265734625,0.031708979,0.02265411,0.021883562,#N/A,0.013725865,0.015734885,0.017371614,0.021841202,0.029822007,0.002451832,-0.752686474,-0.10990303,0.1138,0.038,0.2697,552283,400403,692904,697921,2343511,1541879,26.46634368,19.18799494,33.20514193,33.44556513,112.3050457,0.067421383,0.05707638,-0.830124279,4444,5,87,2044,6580,16258,-0.595276172,-0.586808972,"674,325",0,0,0
2020-08-03,1.001481263,0.020889591,72.515,122,1467754,192728,846492,2506974,1335061,1335061,2718805,4330604,79.48848654,63.91034551,63.91034551,130.1511818,120.0106771,207.3091776,337.4603594,20548.96721,35496.7541,57782.04098,19395,17102,16985,32,0.38,0.19,0.418,0.1579,0.278125,0.266875,0,0.1599,0.2104,0.5086,0.290289715,0.031708979,0.022859589,0.021934932,#N/A,0.013226292,0.015734885,0.017438474,0.023859429,-0.036097548,-0.003059077,-0.628061966,-0.079113975,0.1286,0.038,0.2601,551962,402200,683640,712576,2350378,1541879,26.42282422,19.25360786,32.72634629,34.11153375,112.5143121,0.083619597,0.063952072,-0.609861091,4432,5,105,2054,6596,16263,-0.594416774,-0.589328015,"590,255",0,0,0
2020-08-04,1.001481263,0.020920534,72.565,119.18,1466225,197239,833894,2497358,1383204,1383204,2655452,4429872,79.51345672,66.11704936,66.11704936,126.9304101,119.3735285,211.7475554,338.6779655,20954.50579,37169.59221,59450.61252,19482,17192,17031,46,0.38,0.19,0.418,0.1604,0.2875,0.280625,0,0.1534,0.2087,0.5116,0.296991455,0.031708979,0.023630137,0.023065068,#N/A,0.012685356,0.015734885,0.017296403,0.024410257,-0.029856243,-0.002522731,-0.564684253,-0.066959781,0.1316,0.038,0.2576,553016,402178,698282,706990,2360466,1541879,26.43412408,19.22407879,33.37782819,33.79406995,112.830101,0.088270575,0.070453176,-0.398914852,4437,5,70,2057,6569,16258,-0.595952762,-0.592035323,"578,171",0,0,0
2020-08-05,1.001481263,0.020951523,72.615,119.46,1466373,199162,789035,2454570,1360006,1360006,2686194,4385547,79.49469782,64.91203487,64.91203487,128.2099627,117.1547283,209.3187676,337.5287303,20547.21246,36711.42642,59197.56404,19502,17206,17085,54,0.38,0.19,0.418,0.1543,0.2825,0.269375,0,0.1593,0.2262,0.5125,0.287645948,0.031708979,0.023219178,0.022140411,#N/A,0.013176347,0.015734885,0.018759817,0.023642133,-0.038549538,-0.003270659,-0.600517169,-0.073615009,0.1325,0.038,0.2637,555022,402092,682727,709301,2349142,1544415,26.49077094,19.19154028,32.58603185,33.85438832,112.1227314,0.081271334,0.07572244,-0.119534553,4430,5,71,2057,6563,16270,-0.596619545,-0.59445096,"614,082",0,0,0
2020-08-06,1.001481263,0.020982558,72.695,123.53,1469306,200842,730372,2400520,1332488,1332488,2727881,4335124,79.5969687,63.50455506,63.50455506,130.0070764,114.405499,206.6060788,336.6131552,19432.68842,35093.69384,57176.43487,19515,17215,17143.8,58.8,0.38,0.19,0.418,0.1544,0.291875,0.286875,0,0.1574,0.2131,0.5092,0.301656473,0.031708979,0.023989726,0.023578767,#N/A,0.013018206,0.015734885,0.017664156,0.024793683,-0.025489885,-0.002149385,-0.684945678,-0.091763844,0.1292,0.038,0.2636,556667,401630,677863,710122,2346282,1548475,26.52998763,19.14113632,32.30602317,33.84344298,111.8205901,0.077123352,0.079541248,0.089574412,4424,5,70,2055,6554,16259,-0.596900178,-0.595833086,"604,780",0,0,0
2020-08-07,1.001481263,0.021013639,72.765,126.56,1470475,202239,671517,2344231,1291370,1291370,2792868,4255454,79.60135022,61.45389805,61.45389805,132.9073971,111.5575961,202.5091463,335.4165434,18522.68489,33624.00442,55691.54551,19545,17264,17195.8,52,0.38,0.19,0.418,0.161,0.279375,0.268125,0,0.1611,0.2074,0.5105,0.292277996,0.031708979,0.022962329,0.022037671,#N/A,0.013326187,0.015734885,0.017187773,0.024022849,-0.034249721,-0.002899953,-0.775606403,-0.117087759,0.1305,0.038,0.257,559907,401679,674275,714526,2350387,1541292,26.64493344,19.11515702,32.08749399,34.00296426,111.8505487,0.084036444,0.08286426,0.303779022,4408,5,71,2054,6538,16241,-0.597438581,-0.596265568,"656,987",0,0,0
2020-08-10,1.001481263,0.021044765,72.945,128.35,1479959,194430,714962,2389351,1308932,1308932,2733894,4292253,79.56320632,62.19751012,62.19751012,129.9085054,113.5365955,203.9582266,333.8667319,18615.90183,33441.78418,54742.08804,19567,17285,17232.4,36.6,0.38,0.19,0.418,0.1628,0.2925,0.29,0,0.1486,0.2114,0.5121,0.299317372,0.031708979,0.024041096,0.023835616,#N/A,0.012286074,0.015734885,0.017522054,0.024601428,-0.027681481,-0.002336585,-0.746518312,-0.10807388,0.1321,0.038,0.2552,561923,401681,653973,721024,2338601,1541292,26.70131946,19.08697936,31.07532881,34.2614418,111.1250694,0.078600551,0.081860451,0.283486857,4378,5,96,2053,6532,16259,-0.598253275,-0.597032868,"653,867",0,0,0
2020-08-11,1.001481263,0.021075938,72.995,127.77,1474304,199358,675208,2348870,1341942,1341942,2680835,4357546,79.41103229,63.6717566,63.6717566,127.1988459,111.4479455,206.7545455,333.9533914,18383.57987,34104.60985,55086.33482,19585,17297,17253.4,21,0.38,0.19,0.418,0.1703,0.29125,0.285625,0,0.1519,0.2176,0.515,0.300416744,0.031708979,0.023938356,0.023476027,#N/A,0.012560564,0.015734885,0.018040399,0.024691787,-0.026651999,-0.002248602,-0.691198003,-0.093279694,0.135,0.038,0.2477,562753,401326,658690,718991,2341760,1541292,26.70120768,19.04190449,31.25317589,34.11430595,111.110594,0.080057532,0.080217843,0.334607919,4372,5,98,2040,6515,16241,-0.59885475,-0.597613266,"665,206",0,0,0
2020-08-12,1.001481263,0.021107157,73.045,130.05,1472671,200551,692738,2365960,1396768,1396768,2613624,4466758,79.27273164,66.17508904,66.17508904,123.8264343,112.092784,211.6229097,335.449344,18192.69512,34346.46674,54443.5371,19579,17274,17267,13.6,0.38,0.19,0.418,0.1755,0.286875,0.2775,0,0.1557,0.2092,0.5123,0.298225206,0.031708979,0.023578767,0.022808219,#N/A,0.012876732,0.015734885,0.017338186,0.024511661,-0.028703226,-0.002423992,-0.742453086,-0.106890527,0.1323,0.038,0.2425,564532,401682,648580,722474,2337268,1549666,26.74599888,19.03060645,30.72796574,34.22886355,110.7334346,0.072160589,0.078395694,0.33619056,4362,5,100,2038,6505,16101,-0.595987827,-0.597486922,"644,675",0,0,0
2020-08-13,1.001481263,0.021138422,73.105,130.22,1471256,200887,632001,2304144,1437876,1437876,2528029,4547895,79.10443707,68.02191652,68.02191652,119.5940245,109.0026475,215.1482701,334.7422946,17694.24052,34924.70435,54338.22761,19574,17264,17276.8,9.8,0.38,0.19,0.418,0.1746,0.289375,0.28375,0,0.1639,0.2096,0.5105,0.291363581,0.031708979,0.023784247,0.023321918,#N/A,0.013559314,0.015734885,0.017371614,0.023947692,-0.035099944,-0.002973134,-0.741382218,-0.106581656,0.1305,0.038,0.2434,566679,402247,647214,715121,2331261,1553328,26.80800822,19.0291874,30.6178952,33.8303866,110.2854774,0.066883893,0.076347802,0.277792406,4319,5,102,2037,6463,16050,-0.597320872,-0.597571061,"620,586",0,0,0
2020-08-14,1.001481263,0.021169734,73.155,126.8,1469278,202265,599930,2271473,1397795,1397795,2590872,4467133,78.95909356,66.02799101,66.02799101,122.3856668,107.2981366,211.0150756,333.4007424,17913.82492,35229.75552,55662.5,19527,17242,17272.4,-4.4,0.38,0.19,0.418,0.1757,0.29,0.286875,0,0.1645,0.2085,0.5144,0.298625722,0.031708979,0.023835616,0.023578767,#N/A,0.013609277,0.015734885,0.01727969,0.02454458,-0.028328649,-0.002391939,-0.443664824,-0.047690661,0.1344,0.038,0.2423,570099,402856,649096,712308,2334359,1537524,26.92990864,19.02980934,30.66150963,33.64747064,110.2686982,0.079282596,0.075397032,0.095213855,4295,5,105,2036,6441,16031,-0.598215957,-0.597726536,"646,811",0,0,0
2020-08-18,1.001481263,0.021201092,73.395,129.06,1474963,196135,613777,2284875,1454319,1454319,2483168,4579736,78.82131788,68.59641996,68.59641996,117.1245339,107.7715722,216.0141578,333.1386917,17703.9749,35485.32466,54725.73997,19522,17244,17264.2,-8.2,0.38,0.19,0.418,0.1775,0.29,0.280625,0,0.1541,0.2122,0.5173,0.293287563,0.031708979,0.023835616,0.023065068,#N/A,0.012743597,0.015734885,0.017588923,0.024105827,-0.033310227,-0.002819156,-0.4871939,-0.054134398,0.1373,0.038,0.2405,569760,403388,654306,715602,2343056,1537524,26.87408762,19.02675593,30.86190111,33.75307296,110.5158176,0.083303623,0.076337647,-0.036441523,4222,5,108,2081,6416,16050,-0.600249221,-0.598125725,"702,978",0,0,0
2020-08-19,1.001481263,0.021232496,73.475,131.4,1468872,202457,598179,2269508,1468834,1468834,2502944,4608997,78.71561502,69.17858284,69.17858284,117.8827007,106.8884211,217.0727807,334.9554814,17271.75038,35076.08067,54124.36073,19526,17248,17254.4,-9.8,0.38,0.19,0.418,0.1829,0.29125,0.286875,0,0.157,0.2119,0.51,0.298984764,0.031708979,0.023938356,0.023578767,#N/A,0.012984916,0.015734885,0.017563847,0.02457409,-0.027992747,-0.002363204,-0.597171702,-0.072970977,0.13,0.038,0.2351,570449,404080,666260,717594,2358383,1537524,26.86678917,19.03120554,31.37925906,33.79696819,111.074222,0.090390007,0.078404142,-0.163956275,4202,5,113,2070,6390,16031,-0.601397293,-0.598634234,"715,982",0,0,0
2020-08-20,1.001481263,0.021263947,73.525,132.94,1465481,203842,610931,2280254,1516489,1516489,2425851,4702301,78.50485087,71.31738004,71.31738004,114.0828174,107.2356879,221.1396109,335.2224284,17152.50489,35371.60373,53619.31699,19530,17239,17247.4,-7,0.38,0.19,0.418,0.1871,0.294375,0.290625,0,0.156,0.2144,0.5145,0.296999005,0.031708979,0.024195205,0.023886986,#N/A,0.012901696,0.015734885,0.017772834,0.024410877,-0.029849191,-0.002522126,-0.714213305,-0.099113317,0.1345,0.038,0.2309,570511,403649,673870,718610,2366640,1545329,26.82996698,18.98278796,31.69072963,33.79476044,111.298245,0.088681083,0.08170824,-0.325671941,4186,5,114,2060,6365,15877,-0.599105624,-0.599257793,"690,693",0,0,0
2020-08-21,1.001481263,0.021295445,73.575,135,1462846,204084,592143,2259073,1527881,1527881,2422826,4722692,78.27636509,71.74684658,71.74684658,113.7720315,106.0824527,221.7700583,335.5420898,16733.87407,34982.9037,52929.76296,19519,17229,17240.4,-7,0.38,0.19,0.418,0.1852,0.275625,0.26125,0,0.1557,0.2098,0.5176,0.28826425,0.031708979,0.02265411,0.021472603,#N/A,0.012876732,0.015734885,0.017388329,0.023692952,-0.0379766,-0.003221176,-0.818578791,-0.132590839,0.1376,0.038,0.2328,571203,403979,680845,718257,2374284,1553506,26.82277874,18.97020732,31.97139159,33.72819924,111.4925769,0.086448543,0.08562117,-0.343498137,4182,5,117,2058,6362,15820,-0.597850822,-0.599363783,"717,760",0,0,0
2020-08-24,1.001481263,0.021326989,73.725,132.95,1467430,197996,598721,2264147,1521567,1521567,2428394,4708560,78.09006773,71.34467103,71.34467103,113.8648321,106.1634636,220.7794098,334.6442419,17030.06393,35416.02106,53681.48928,19516,17233,17238.6,-1.8,0.38,0.19,0.418,0.1854,0.269375,0.254375,0,0.1563,0.2161,0.5134,0.284777483,0.031708979,0.022140411,0.020907534,#N/A,0.012926662,0.015734885,0.01791497,0.023406368,-0.041203459,-0.003500225,-0.70085308,-0.095676719,0.1334,0.038,0.2326,572755,406841,689095,723839,2392530,1553506,26.85587756,19.07634518,32.3109374,33.94004689,112.183207,0.094797729,0.088724197,-0.213884161,4164,5,116,2055,6340,15877,-0.600680229,-0.599856638,"713,769",0,0,0
2020-08-25,1.001481263,0.02135858,73.805,130.54,1464258,199664,614189,2278111,1515360,1515360,2468127,4694642,77.90415023,70.94853791,70.94853791,115.5567007,106.660229,219.801226,335.3579268,17451.44017,35963.24498,54870.30029,19537,17251,17240,1.4,0.38,0.19,0.418,0.1837,0.285,0.2775,0,0.155,0.2131,0.5132,0.284298991,0.031708979,0.023424658,0.022808219,#N/A,0.012818483,0.015734885,0.017664156,0.02336704,-0.041645508,-0.003538519,-0.608118729,-0.075096956,0.1332,0.038,0.2343,573850,407220,702597,722213,2405880,1553506,26.86742324,19.06587452,32.89530533,33.81371846,112.6423215,0.100906555,0.092244784,-0.100081294,4151,5,120,2056,6332,15820,-0.599747155,-0.599756225,"736,251",0,0,0
2020-08-26,1.001481263,0.021390217,73.855,128.42,1462064,200893,603185,2266142,1504251,1504251,2508989,4671459,77.74381029,70.32425034,70.32425034,117.2960966,105.942916,218.392311,335.6884075,17646.33235,36376.41333,55913.7829,19526,17246,17239.6,-0.4,0.38,0.19,0.418,0.1808,0.289375,0.283125,0,0.1551,0.21,0.5123,0.297352999,0.031708979,0.023784247,0.023270548,#N/A,0.012826804,0.015734885,0.017405043,0.024439973,-0.029518487,-0.002493796,-0.491856062,-0.054854011,0.1323,0.038,0.2372,575981,407615,707407,722491,2413494,1569906,26.92730936,19.0561411,33.07151995,33.77670213,112.8316725,0.092853645,0.092737511,-0.040666954,4145,5,123,2045,6318,15654,-0.596397087,-0.598756184,"742,809",0,0,0
2020-08-27,1.001481263,0.021421902,73.935,125.57,1461544,201538,617104,2280186,1499082,1499082,2540355,4661246,77.63465675,69.97894061,69.97894061,118.5868096,106.4418095,217.592538,336.1793475,18158.6844,37120.69762,57351.28614,19532,17237,17239.2,-0.4,0.38,0.19,0.418,0.1775,0.288125,0.27875,0,0.153,0.2141,0.5058,0.272340704,0.031708979,0.023681507,0.022910959,#N/A,0.012652076,0.015734885,0.017747754,0.022384167,-0.052632544,-0.004495551,-0.364971598,-0.037133458,0.1258,0.038,0.2405,577722,407912,713905,724648,2424187,1578277,26.96875389,19.04182001,33.3259392,33.82743529,113.1639484,0.091873488,0.093375992,0.052688637,4133,5,121,2043,6302,15676,-0.59798418,-0.598531895,"717,893",0,0,0
2020-08-28,1.001481263,0.021453633,73.995,125.84,1462008,202553,660196,2324757,1466957,1466957,2602021,4598475,77.58876887,68.37802136,68.37802136,121.285796,108.3619246,214.3448116,335.6306076,18473.91132,36542.23617,57219.45327,19463,17165,17226.4,-12.8,0.38,0.19,0.418,0.1822,0.281875,0.27,0,0.1737,0.2098,0.5049,0.291926462,0.031708979,0.023167808,0.022191781,#N/A,0.014375666,0.015734885,0.017388329,0.023993956,-0.034576659,-0.002928086,-0.135434877,-0.012054147,0.1249,0.038,0.2358,579195,407948,718429,723729,2429301,1578677,26.99752486,19.01533382,33.48752111,33.73456551,113.2349453,0.093899637,0.094866211,0.074399363,4130,5,125,2041,6301,15626,-0.596761807,-0.598314092,"625,659",0,0,0
2020-08-31,1.001481263,0.021485412,74.175,125.79,1472915,194254,620056,2287225,1410141,1410141,2709018,4487451,77.59539417,65.63248641,65.63248641,126.0863893,106.4547898,208.860367,334.9467563,18182.88417,35674.14739,57210.18364,19445,17165,17212.8,-13.6,0.38,0.19,0.418,0.1894,0.2825,0.270625,0,0.1817,0.2117,0.504,0.288519966,0.031708979,0.023219178,0.022243151,#N/A,0.015042548,0.015734885,0.017547129,0.02371397,-0.037739554,-0.003200711,0.126293376,0.00996028,0.124,0.038,0.2286,579961,405679,728366,724544,2438550,1578677,26.99324568,18.88160223,33.90049051,33.72260237,113.4979408,0.098064406,0.095519546,-0.027604792,4108,5,91,1949,6153,15676,-0.607489155,-0.599675877,"659,979",0,0,0
